과목,학년,강좌번호,교과목명,교과목번호,학점,시간,담당교수,단계,시간및강의실,비고
[외국어],,0485, 기초영어,균외126,2,2,서정아, ," 화14:00-14:50(Y8107), 목14:00-14:50(Y8107)", 
[외국어],,0486, 쉽게!쉽게!실생활일본어첫걸음,균외133,3,3,김한수, , , 인터넷강좌(KCU)
[외국어],,0487, 한국어회화입문,균외140,3,3,함금자, , 금09:00-11:50(Y8014), TOPIK 1급 외국인학생 전용강좌
[외국어],,0488, 한국어문법초급,균외143,3,3,미배정, , 금09:00-11:50(Y8107)," TOPIK2급 외국인학생전용강좌, 신규임용예정"
[컴퓨터],,0403, C언어,기컴101,3,3,김제민, , 월10:00-12:50(Y9119), 
[컴퓨터],,0404, C언어,기컴101,3,3,김제민, , 월14:00-16:50(Y9119), 
[컴퓨터],,0405, C언어,기컴101,3,3,김제민, , 수10:00-12:50(Y9119), 
[컴퓨터],,0406, C언어,기컴101,3,3,최옥경, , 수14:00-16:50(Y9125), 
[컴퓨터],,0407, C언어,기컴101,3,3,최옥경, , 목10:00-12:50(Y9125), 
[컴퓨터],,0408, C언어,기컴101,3,3,최옥경, , 목14:00-16:50(Y9125), 
[컴퓨터],,0409, C언어,기컴101,3,3,최태종, , 화10:00-12:50(Y9119), 
[컴퓨터],,0410, C언어,기컴101,3,3,최태종, , 화14:00-16:50(Y9119), 
[컴퓨터],,0411, C언어,기컴101,3,3,미배정, , 금14:00-16:50(Y9119), 신규임용 예정
[컴퓨터],,0412, C언어,기컴101,3,3,이규진, , 월13:00-15:50(Y247), 
[컴퓨터],,0413, C언어,기컴101,3,3,이규진, , 수13:00-15:50(Y247), 
[컴퓨터],,0414, C언어,기컴101,3,3,박강, , 월09:00-11:50(Y201), 
[컴퓨터],,0415, CAD개론,기컴103,3,3,장민우, , 금09:00-11:50(Y13112), 토목환경공학과 우선강좌
[컴퓨터],,0416, C++Programming,기컴104,3,3,김태완, ," 월14:00-15:50(Y9110), 수14:00-14:50(Y9110)", 전기공학과 전용강좌
[컴퓨터],,0417, 엑셀기초및실무활용,기컴118,3,3,유충열, , 월14:00-16:50(Y9135), 
[컴퓨터],,0418, 엑셀기초및실무활용,기컴118,3,3,유충열, , 화10:00-12:50(Y9135), 
[컴퓨터],,0419, 엑셀기초및실무활용,기컴118,3,3,김은영, , 금10:00-12:50(Y9101), 
[컴퓨터],,0420, 엑셀기초및실무활용,기컴118,3,3,김은영, , 금14:00-16:50(Y9101), 
[컴퓨터],,0421, 엑셀기초및실무활용,기컴118,3,3,미배정, , 수14:00-16:50(Y9135), 신규임용 예정
[컴퓨터],,0422, 웹프로그래밍기초,기컴120,3,3,최옥경, , 화10:00-12:50(Y9125), 
[컴퓨터],,0423, 웹프로그래밍기초,기컴120,3,3,최옥경, , 화14:00-16:50(Y9125), 
[컴퓨터],,0424, 웹과앱기초,기컴123,3,3,최옥경, , 수10:00-12:50(Y9125), 
[컴퓨터],,0425, 파이썬프로그래밍입문,기컴126,3,3,송효종, ," 화16:00-16:50(Y9101), 목15:00-16:50(Y9101)", 
[컴퓨터],,0426, 생활속의bigdata,기컴127,3,3,유충열, , 수10:00-12:50(Y9135), 
[컴퓨터],,0489, SNS로톡하고빅데이터로놀아보자,균컴113,3,3,김한수, , , 인터넷강좌(KCU)
[특별주제명사초대강좌],,0490, 방목석좌교수특강,균명101,2,2,조성경, , 수15:00-16:50(Y2446), N/P
[특별주제명사초대강좌],,0491, 용인학,균명104,2,2,박종성, , 목14:00-15:50(Y2526), N/P
[특별주제명사초대강좌],,0492, 교수(조규근)세미나,균명276,1,1,조규근, , 목16:00-16:50(Y9508), N/P
[특별주제명사초대강좌],,0493, 교수(오은엽)세미나,균명279,1,1,오은엽, , 수12:00-12:50(Y9029), N/P
[특별주제명사초대강좌],,0494, 교수(김재덕)세미나,균명290,1,1,김재덕, , 월16:00-16:50(Y9519), N/P
[특별주제명사초대강좌],,0495, 교수(김영민)세미나,균명542,1,1,김영민, , 화19:00-19:50(Y12315)," 건축학부 전용강좌, N/P"
[특별주제명사초대강좌],,0496, 교수(문은호)세미나,균명566,1,1,문은호, , 월16:00-16:50(Y9503), N/P
[특별주제명사초대강좌],,0497, 교수(김지헌)세미나,균명619,1,1,김지헌, , 목14:00-15:50(Y12232)," 산업디자인전공 전용강좌, N/P,상반기집중수업"
[특별주제명사초대강좌],,0498, 교수(전병오)세미나,균명631,1,1,전병오, , 목13:00-13:50(Y6302)," 스포츠학부 전용강좌, N/P"
[특별주제명사초대강좌],,0499, 전공과진로1,균명901,1,1,이동준, , 월13:00-13:50(Y6302)," 스포츠학부 전용강좌, N/P"
[특별주제명사초대강좌],,0500, 전공과진로1,균명901,1,1,김창영, , 수13:00-13:50(Y6119)," 스포츠학부 전용강좌, N/P"
[특별주제명사초대강좌],,0501, 전공과진로1,균명901,1,1,정병철, , 수12:00-12:50(Y8014)," 생명과학정보학과 전용강좌, N/P"
[특별주제명사초대강좌],,0502, 전공과진로1,균명901,1,1,최신식, , 화17:00-17:50(Y9010)," 식품영양학과 전용강좌, N/P"
[교직],,0503, 교육학개론,교직801,2,2,이지연, , 화13:00-14:50(Y9401), 스포츠지도학전공 전용강좌
[교직],,0504, 교육심리,교직802,2,2,이지연, , 월11:00-12:50(Y9401), 
[교직],,0505, 교육과정,교직807,2,2,김용한, , 화11:00-12:50(Y9401), 
[교직],,0506, 특수교육학개론,교직809,2,2,이지연, , 수11:00-12:50(Y9401), 
[교직],,0507, 교육행정및교육경영,교직810,2,2,이경옥, , 월13:00-14:50(Y9401), 
[교직],,0508, 교육실습,교직813,2,2,이지연, , 수15:00-16:50(Y9401), 
[교직],,0509, 교직실무,교직814,2,2,이지연, , 목13:00-14:50(Y9401), 
[교직],,0510, 학교폭력예방및학생의이해,교직818,2,2,이경옥, , 월15:00-16:50(Y9401), 
[수학과],2,0511, 해석학개론1,수학225,3,3,노세은, ," 월14:00-14:50(Y23209), 수14:00-14:50(Y23209), 금14:00-14:50(Y23209)", 
[수학과],2,0512, 해석학개론연습1,수학227,1,2,노세은, , 화09:00-10:50(Y23209), 
[수학과],2,0513, 집합론,수학274,3,3,김영기, ," 월10:00-10:50(Y23212), 수10:00-10:50(Y23212), 금10:00-10:50(Y23212)", 
[수학과],2,1270, 집합론연습,수학275,1,2,김영기, , 화13:00-14:50(Y23212), 
[수학과],2,1271, 집합론연습,수학275,1,2,김영기, , 화15:00-16:50(Y23212), 
[수학과],2,0515, 선형대수학,수학276,3,3,신동욱, ," 월11:00-11:50(Y23209), 수11:00-11:50(Y23209), 금11:00-11:50(Y23209)", 
[수학과],2,1272, 선형대수학연습,수학277,1,2,신동욱, , 화13:00-14:50(Y23209), 
[수학과],2,1273, 선형대수학연습,수학277,1,2,신동욱, , 화15:00-16:50(Y23209), 
[수학과],2,1266, 조합및그래프이론,수학282,3,3,김재덕, ," 월15:00-15:50(Y23212), 수15:00-15:50(Y23212), 금15:00-15:50(Y23212)", 
[수학과],2,0517, 딥러닝을위한수학및프로그래밍,수학286,3,3,신동욱, ," 월15:00-15:50(Y23209), 수15:00-15:50(Y23209), 금15:00-15:50(Y23209)", 
[수학과],3,0518, 현대대수학1,수학311,3,3,김영기, ," 월14:00-14:50(Y23212), 수14:00-14:50(Y23212), 금14:00-14:50(Y23212)", 
[수학과],3,0519, 위상수학1,수학331,3,3,김영기, ," 월11:00-11:50(Y23212), 수11:00-11:50(Y23212), 금11:00-11:50(Y23212)", 
[수학과],3,0520, 확률론,수학351,3,3,양태영, ," 월10:00-10:50(Y23209), 수10:00-10:50(Y23209), 금10:00-10:50(Y23209)", 
[수학과],3,0521, 복소해석학,수학379,3,3,노세은, ," 월13:00-13:50(Y23212), 수13:00-13:50(Y23212), 금13:00-13:50(Y23212)", 
[수학과],4,0522, 미분기하학,수학441,3,3,김동호, ," 월15:00-15:50(Y23511), 수15:00-15:50(Y23511), 금15:00-15:50(Y23511)", 
[수학과],4,0523, 데이터분석,수학455,3,3,양태영, ," 월13:00-13:50(Y23526), 수13:00-13:50(Y23526), 금13:00-13:50(Y23526)", 
[수학과],,0524, 수학논리및논술,수학802,2,2,김소형, , 목10:00-11:50(Y23212), 
[물리학과],2,0525, 현대물리학,물리247,3,3,김재완, ," 월09:00-09:50(Y23323), 수09:00-10:50(Y23323)", 
[물리학과],2,0526, 전자물리학,물리256,3,3,강치중, ," 월13:00-13:50(Y23323), 수15:00-16:50(Y23323)", 
[물리학과],2,0527, 전자물리실험,물리257,2,4,강치중, , 화13:00-16:50(Y23317), 
[물리학과],2,0528, 역학1,물리263,3,3,박영아, ," 월10:00-11:50(Y23323), 수11:00-11:50(Y23323)", 
[물리학과],2,0529, 수리물리학1,물리264,3,3,권철안, ," 월15:00-15:60(Y23323), 수13:00-13:50(Y23323)", 
[물리학과],3,0530, 고체물리학,물리377,3,3,강치중, ," 월09:00-09:50(Y23321), 수09:00-10:50(Y23321)", 
[물리학과],3,0531, 파동및광학,물리384,3,3,김선제, ," 월14:00-15:50(Y23321), 수11:00-11:50(Y23321)", 
[물리학과],3,0532, 양자역학1,물리392,3,3,박영아, ," 월13:00-13:50(Y23321), 수13:00-14:50(Y23321)", 
[물리학과],3,0533, 현대광학실험,물리393,2,4,김재완, , 화13:00-16:50(Y23315), 
[물리학과],3,0534, 전자기학2,물리394,3,3,권철안, ," 월11:00-11:50(Y23321), 수15:00-16:50(Y23321)", 
[물리학과],4,0535, 열및통계물리학,물리476,3,3,이지우, ," 화09:00-09:50(Y23321), 목09:00-10:50(Y23321)", 
[물리학과],4,0536, 기하광학,물리487,3,3,김선제, ," 화11:00-11:50(Y23321), 목14:00-15:50(Y23321)", 
[물리학과],,0537, 물리교육론,물리800,3,3,이지우, ," 화17:00-18:50(Y23321), 목16:00-16:50(Y23321)", 
[화학과],2,0538, 무기화학1,화학201,3,3,이한림, ," 월15:00-16:50(Y23223), 수15:00-15:50(Y23223)", 
[화학과],2,0539, 물리화학1,화학211,3,3,한승석, ," 수14:00-14:50(Y23623), 금13:00-14:50(Y23623)", 
[화학과],2,0540, 분석화학1,화학231,3,3,박노경, ," 월13:00-14:50(Y23223), 수13:00-13:50(Y23223)", 
[화학과],2,0541, 유기화학1,화학251,3,3,임보람, ," 월11:00-12:50(Y23223), 수11:00-11:50(Y23223)", 
[화학과],3,0542, 무기화학3,화학301,3,3,정장훈, ," 월10:00-10:50(Y23623), 수09:00-10:50(Y23623)", 
[화학과],3,0543, 무기화학실험1,화학303,2,4,정장훈, , 목09:00-12:50(Y23620), 
[화학과],3,1269, 물리화학3,화학311,3,3,한승석, ," 월13:00-14:50(Y23623), 수13:00-13:50(Y23623)", 
[화학과],3,0544, 물리화학실험1,화학313,2,4,한승석, , 화09:00-12:50(Y23620), 
[화학과],3,1268, 유기화학3,화학351,3,3,구상호, ," 월11:00-12:50(Y23623), 수11:00-11:50(Y23623)", 
[화학과],3,0545, 유기화학실험1,화학353,2,4,구상호, , 목13:00-16:50(Y23617), 
[화학과],3,0546, 나노화학실험,화학364,2,4,이동기, , 화13:00-16:50(Y23617), 
[화학과],4,0547, 나노화학1,화학445,3,3,이동기, ," 월15:00-15:50(Y23623), 금15:00-16:50(Y23623)", 
[화학과],4,0548, 고분자화학,화학471,3,3,이동기, ," 수12:00-12:50(Y23623), 금11:00-12:50(Y23623)", 
[화학과],4,0549, 기기분석1,화학482,3,3,박노경, ," 월16:00-16:50(Y23623), 수15:00-16:50(Y23623)", 
[생명과학정보학과],2,0567, 유전학,생명203,3,3,최상봉, ," 월13:00-14:50(Y8321), 수13:00-13:50(Y8321)", 
[생명과학정보학과],2,0568, 유전학,생명203,3,3,최상봉, ," 화16:00-17:50(Y8321), 목16:00-16:50(Y8321)", 
[생명과학정보학과],2,0569, 원핵생물실험1,생명205,2,4,이창로, , 월15:00-18:50(Y8309), 
[생명과학정보학과],2,0570, 원핵생물실험1,생명205,2,4,이상희, , 목15:00-18:50(Y8309), 
[생명과학정보학과],2,0571, 원핵생물실험1,생명205,2,4,정병철, , 금13:00-16:50(Y8309), 
[생명과학정보학과],2,0572, 식물학,생명209,3,3,문정환, ," 수09:00-10:50(Y8317), 금09:00-09:50(Y8317)", 
[생명과학정보학과],2,0573, 미생물학1,생명211,4,4,정병철, ," 월11:00-12:50(Y8321), 수10:00-11:50(Y8321)", 
[생명과학정보학과],2,0574, 미생물학1,생명211,4,4,이상희, ," 월14:00-15:50(Y8317), 수14:00-15:50(Y8317)", 
[생명과학정보학과],2,0575, 생물유기화학,생명217,4,4,홍순광, ," 월15:00-16:50(Y8321), 목14:00-15:50(Y8321)", 
[생명과학정보학과],2,0576, 분석생물학,생명220,3,3,권형진, ," 화11:00-11:50(Y8321), 목10:00-11:50(Y8321)", 
[생명과학정보학과],3,0577, 세포생물학,생명302,3,3,권형진, ," 수14:00-14:50(Y8321), 금13:00-14:50(Y8321)", 
[생명과학정보학과],3,0578, 분자생리학,생명317,3,3,송상익, ," 월11:00-12:50(Y8317), 수12:00-12:50(Y8317)", 
[생명과학정보학과],3,0579, 분자생리학,생명317,3,3,송상익, ," 월16:00-17:50(Y8317), 수16:00-16:50(Y8317)", 
[생명과학정보학과],3,0580, 분자생물학1,생명322,3,3,김상현, ," 화09:00-10:50(Y8321), 목09:00-09:50(Y8321)", 
[생명과학정보학과],4,0581, 식물발달생물학,생명325,3,3,김상현, ," 월09:00-10:50(Y8321), 수09:00-09:50(Y8321)", 
[생명과학정보학과],3,0582, 식물생리학,생명326,3,3,송상익, ," 화12:00-12:50(Y8317), 목17:00-18:50(Y8317)", 
[생명과학정보학과],3,0583, 식물생리학,생명326,3,3,송상익, ," 화16:00-17:50(Y8317), 목12:00-12:50(Y8317)", 
[생명과학정보학과],4,0584, 동물생리학,생명420,3,3,이창로, ," 화11:00-11:50(Y8317), 목10:00-11:50(Y8317)", 
[생명과학정보학과],4,0585, 생명정보학,생명423,3,3,김경도, ," 수10:00-10:50(Y8537), 금09:00-10:50(Y8537)", 
[생명과학정보학과],4,0586, 미생물생리학,생명425,3,3,이창로, ," 화15:00-15:50(Y8317), 목15:00-16:50(Y8317)", 
[생명과학정보학과],2,0587, 생명과학특수연구1,생명203,3,3,김경도, , 수17:00-19:50(Y8537), 
[생명과학정보학과],2,0588, 파이썬코딩기초,생명208,3,4,김경도, ," 화13:00-14:50(Y8537), 목12:00-13:50(Y8537)", 
[생명과학정보학과],4,0589, 현대식물생명공학,생명429,3,3,문정환, ," 화09:00-10:50(Y8317), 목09:00-09:50(Y8317)", 
[식품영양학과],2,0550, 식품학,식영201,3,3,최신식, ," 월15:00-16:50(Y23218), 수15:00-15:50(Y23218)", 
[식품영양학과],2,0551, 영양학및실험,식영241,3,4,임은영, , 목09:00-12:50(Y23416), 
[식품영양학과],2,0552, 인체생리학,식영256,3,3,황진아, ," 월11:00-12:50(Y23218), 수11:00-11:50(Y23218)", 
[식품영양학과],2,0553, 실험조리및실습,식영263,3,4,이영미, , 목13:00-16:50(Y23411), 
[식품영양학과],3,0554, 영양생화학,식영268,3,3,황진아, ," 월10:00-10:50(Y23221), 수09:00-10:50(Y23221)", 
[식품영양학과],2,1282, 기초영양학,식영271,3,3,이유진, ," 월13:00-13:50(Y23221), 수13:00-14:50(Y23221)", 
[식품영양학과],3,0555, 식생활관리,식영358,3,3,이영미, ," 월13:00-14:50(Y23218), 수14:00-14:50(Y23218)", 
[식품영양학과],3,0556, 식품영양분석및실험,식영365,3,4,황진아, , 화09:00-12:50(Y23416), 
[식품영양학과],2,0557, 보건사업관리,식영367,3,3,강희진, ," 월10:00-10:50(Y9110), 수09:00-10:50(Y9110)", 
[식품영양학과],3,0558, 영양판정및실습,식영371,3,4,이유진, , 화13:00-16:50(Y23411), 
[식품영양학과],3,0559, 고급영양학,식영373,3,3,임은영, , 목13:00-15:50(Y23218), 
[식품영양학과],3,0560, 식품미생물학,식영376,3,3,최신식, ," 월11:00-11:50(Y23221), 수11:00-12:50(Y23221)", 
[식품영양학과],4,0561, 급식경영학,식영402,3,3,이영미, ," 월10:00-10:50(Y23218), 수09:00-10:50(Y23218)", 
[식품영양학과],4,0562, 지역사회영양학,식영421,3,3,이유진, ," 월14:00-15:50(Y23221), 수15:00-15:50(Y23221)", 
[식품영양학과],4,0563, 식품가공학및실험,식영435,3,4,미배정, , 화09:00-12:50(Y23411), 
[식품영양학과],4,0564, 발효식품학및실습,식영442,3,4,최신식, , 화13:00-16:50(Y23416), 
[식품영양학과],4,0565, 보건통계및컴퓨터,식영522,3,3,강희진, ," 월11:00-12:50(Y9129), 수11:00-11:50(Y9129)", 
[식품영양학과],,0566, 영양사현장실습,식영523,2,2,황진아, , 금09:00-09:50(Y23218), 
[공과대학공통전공],1,1231, 공학입문설계,공과100,3,3,김상귀, , 월14:00-16:50(Y5407), 컴퓨터공학과 학생우선
[공과대학공통전공],1,1232, 공학입문설계,공과100,3,3,김상귀, , 화10:00-12:50(Y5407), 컴퓨터공학과 학생우선
[공과대학공통전공],1,1233, 공학입문설계,공과100,3,3,김병일, , 화13:00-15:50(Y13216), 토목환경공학과 학생우선
[공과대학공통전공],1,1234, 공학입문설계,공과100,3,3,김인태, ," 화10:00-10:50(Y5301), 목10:00-11:50(Y5301)", 교통공학과 학생우선
[공과대학공통전공],1,1248, 공학입문설계,공과100,3,3,박호철, ," 화10:00-10:50(Y5346), 목10:00-11:50(Y5346)", 교통공학과 학생우선
[공과대학공통전공],3,1240, 제어공학,융합110,3,3,손영익, ," 월10:00-11:50(Y19116), 수13:00-13:50(Y19116)"," SEP사업 연계전공(기계, 전자)"
[공과대학공통전공],3,1241, 제어공학,융합110,3,3,손영익, ," 월13:00-13:50(Y19116), 수10:00-13:50(Y19116)"," SEP사업 연계전공(기계, 전자)"
[공과대학공통전공],,1260, 벤처창업과사업성평가,공과113,3,3,장재덕, , 월13:00-15:50(Y5110), 토목공학과 불가
[공과대학공통전공],,1226, 공학도를위한온디맨드(On Demand)경영,공과114,3,3,노정란, , 목10:00-12:50(미배정), 증원불가/토목공학과불가
[공과대학공통전공],,1227, 공학도를위한온디맨드(On Demand)경영,공과114,3,3,노정란, , 목14:00-16:50(미배정), 증원불가/토목공학과불가
[공과대학공통전공],2,1243, 기구학,융합121,3,3,이수진, , 금13:00-15:30(Y201)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],,1245, 스마트팩토리,융합122,3,3,박강, , 수09:00-11:50(Y201)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],2,1238, 신호및시스템,융합127,3,3,우동민, ," 월10:00-11:50(Y19106), 수13:00-13:50(Y19112)"," SEP사업 연계전공(기계, 전기)"
[공과대학공통전공],4,1246, 스마트자동차,융합133,3,3,김민재, , 화09:00-11:50(Y5243)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],4,1283, 스마트자동차,융합133,3,3,김민재, , 목09:00-11:50(Y5243)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],4,1224, 융합캡스톤디자인1,융합135,3,3,박강, , ," SEP전공자(전기,전자,기계) 월1700~"
[공과대학공통전공],4,1225, 융합캡스톤디자인2,융합136,3,3,홍상진, , 수17:00-19:50(Y17703), LINC+/일학습병행제학생 전용
[공과대학공통전공],3,1237, 마이크로프로세서응용,융합138,3,3,김정국, ," 화09:00-09:50(Y19109), 목09:00-10:50(Y19109)"," SEP사업 전공자(기계, 전기)"
[공과대학공통전공],4,1235, 머신러닝,융합139,3,3,박동철, ," 월12:00-13:50(Y19603), 수13:00-13:50(Y19603)"," SEP사업 전공자(기계, 전기)C언어능력필수"
[공과대학공통전공],4,1247, 지능형센서및계측공학,융합142,3,3,김도현, , 월10:00-12:50(Y123)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],4,1239, IoT,융합143,3,3,김재민, ," 화13:00-14:50(Y19515), 목15:00-15:50(Y19515)"," SEP사업 연계전공(기계, 전기)"
[공과대학공통전공],4,1228, 생산로봇제어실무,공과145,3,3,윤학재, , 토09:00-11:50(Y6215), LINC+/일학습병행제학생 전용
[공과대학공통전공],,1229, 공업교육론,공과800,3,3,고희령, , 금10:00-12:50(Y5110), 교직학생만(일반학생 자유선택학점)
[공과대학공통전공],,1230, 공업논리및논술,공과802,3,3,고희령, , 금14:00-16:50(Y5110), 교직학생만(일반학생 자유선택학점)
[공과대학공통전공],3,1259, 기계요소설계,융합342,3,3,장희석, , 금13:00-15:50(Y247)," SEP사업 연계전공(전기, 전자)"
[공과대학공통전공],2,1242, 기계공학입문,전자225,3,3,김도현, , 목13:00-15:50(미배정), SEP사업 연계전공 (전기)
[기계공학과],1,0874, 기계신입생세미나,기계207,1,1,정상국, , 월16:00-16:50(Y101), 
[기계공학과],1,1256, 기계신입생세미나,기계207,1,1,이규진, , 월16:00-16:50(Y123), 
[기계공학과],1,1257, 기계신입생세미나,기계207,1,1,이택상, , 월16:00-16:50(Y247), 
[기계공학과],2,0875, 열역학,기계224,3,3,최은수, , 화13:00-15:50(Y127), 
[기계공학과],2,0876, 열역학,기계224,3,3,최은수, , 목13:00-15:50(Y127), 
[기계공학과],2,0877, 열역학,기계224,3,3,최은수, , 금13:00-15:50(Y127), 
[기계공학과],2,0878, 기구학,기계231,3,3,이수진, , 월13:00-15:50(Y201), 
[기계공학과],2,0879, 기구학,기계231,3,3,이수진, , 수13:00-15:50(Y201), 
[기계공학과],2,0880, 기구학,기계231,3,3,이수진, , 금13:00-15:50(Y201), 
[기계공학과],2,0881, 기계재료학,기계232,3,3,장동원, , 화09:00-11:50(Y127), 
[기계공학과],2,0882, 기계재료학,기계232,3,3,장동원, , 목09:00-11:50(Y127), 
[기계공학과],2,0883, 전자공학입문,기계239,3,3,한용수, , 수16:00-18:50(Y127), 
[기계공학과],,0884, 스마트팩토리,기계241,3,3,박강, , 수09:00-11:50(Y201), 
[기계공학과],,0885, 기계공학특론,기계243,3,3,김도현, , 금10:00-12:50(Y123), 
[기계공학과],2,0886, CAD,기계244,3,3,박승은, , 월09:00-11:50(Y247), 
[기계공학과],2,0887, CAD,기계244,3,3,박승은, , 수09:00-11:50(Y247), 
[기계공학과],2,0888, CAD,기계244,3,3,박승은, , 금09:00-11:50(Y247), 
[기계공학과],2,0889, 고체역학,기계245,3,3,장동원, , 화13:00-15:50(Y201), 
[기계공학과],2,0890, 고체역학,기계245,3,3,이택상, , 목13:00-15:50(Y201), 
[기계공학과],3,0891, 기계공학실험1,기계314,3,6,최은수, , 수17:00-19:50(미배정), 
[기계공학과],3,1276, 기계공학실험1,기계314,3,6,임인권, , 수17:00-19:50(미배정), 
[기계공학과],3,1277, 기계공학실험1,기계314,3,6,김도현, , 수17:00-19:50(미배정), 
[기계공학과],3,1278, 기계공학실험1,기계314,3,6,정상국, , 수17:00-19:50(미배정), 
[기계공학과],3,1279, 기계공학실험1,기계314,3,6,최동일, , 수17:00-19:50(미배정), 
[기계공학과],3,1280, 기계공학실험1,기계314,3,6,김민재, , 수17:00-19:50(미배정), 
[기계공학과],3,0892, FEM,기계334,3,3,이택상, , 화09:00-11:50(Y247), 
[기계공학과],3,0893, FEM,기계334,3,3,이택상, , 목09:00-11:50(Y247), 
[기계공학과],3,0894, 응용로봇공학,기계345,3,3,박강, , 화13:00-15:50(Y024), 
[기계공학과],3,0895, 열전달,기계346,3,3,임인권, , 월13:00-15:50(Y123), 
[기계공학과],3,0896, 열전달,기계346,3,3,임인권, , 수13:00-15:50(Y123), 
[기계공학과],3,0897, 열전달,기계346,3,3,임인권, , 금13:00-15:50(Y123), 
[기계공학과],3,1258, 기계요소설계,기계347,3,3,장희석, , 금13:00-15:50(Y247), 
[기계공학과],4,0898, 캡스톤디자인1,기계426,3,3,임승철, , 월16:00-18:50(Y201), 
[기계공학과],4,0899, 캡스톤디자인1,기계426,3,3,박강, , 월16:00-18:50(Y127), 
[기계공학과],4,0900, 캡스톤디자인1,기계426,3,3,최은수, , 금16:00-18:50(Y201), 
[기계공학과],4,0901, 캡스톤디자인1,기계426,3,3,정상국, , 금13:00-15:50(Y223), 
[기계공학과],4,0902, 캡스톤디자인2,기계427,3,3,이수진, , 목17:00-19:50(Y247), 
[기계공학과],4,0903, 마이크로메카트로닉스,기계433,3,3,정상국, , 화09:00-11:50(Y201), 
[기계공학과],4,0904, 마이크로메카트로닉스,기계433,3,3,정상국, , 목09:00-11:50(Y201), 
[기계공학과],4,0905, 스마트자동차,기계436,3,3,김민재, , 화09:00-11:50(Y5243), 
[기계공학과],4,0906, 스마트자동차,기계436,3,3,김민재, , 목09:00-11:50(Y5243), 
[기계공학과],4,0907, 창업및제조실무,기계437,3,3,장재덕, , 수13:00-15:50(Y5110), 
[기계공학과],4,0908, 지능형센서및계측공학,기계438,3,3,김도현, , 월10:00-12:50(Y123), 
[기계공학과],3,0909, 기계진동학,기계323,3,3,임승철, , 월13:00-15:50(Y127), 
[기계공학과],3,0910, 기계진동학,기계323,3,3,임승철, , 수13:00-15:50(Y127), 
[기계공학과],3,0911, 유체역학,기계325,3,3,이규진, , 화13:00-15:50(Y123), 
[기계공학과],3,0912, 유체역학,기계325,3,3,이규진, , 목13:00-15:50(Y123), 
